year,name,spotrac_url,spotrac_id,team,bonus,position,country,mlb_id,birthdate
2024,Greyson Gimenez,https://www.spotrac.com/redirect/player/87710/,87710,WSH,0,P,Venezuela,821146,2004-09-21
2024,Diego Hernandez,https://www.spotrac.com/redirect/player/87711/,87711,WSH,0,INF,Venezuela,,
2024,Darrel Lunar,https://www.spotrac.com/redirect/player/87712/,87712,WSH,0,P,Venezuela,821188,2006-02-07
2024,Angel Requena,https://www.spotrac.com/redirect/player/87713/,87713,WSH,0,INF,Venezuela,821020,2007-06-08
2024,Alejandro Vera,https://www.spotrac.com/redirect/player/87714/,87714,WSH,0,P,Venezuela,821038,2005-12-31
2024,Keiber Yepez,https://www.spotrac.com/redirect/player/87715/,87715,WSH,0,OF,Venezuela,821269,2005-10-12
2024,Franniel Reynoso,https://www.spotrac.com/redirect/player/87707/,87707,WSH,0,P,Dominican Republic,,
2024,Darian Castillo,https://www.spotrac.com/redirect/player/87730/,87730,SD,0,2B,Dominican Republic,,
2024,Jose De La Rosa,https://www.spotrac.com/redirect/player/87731/,87731,SD,0,P,Dominican Republic,,
2024,Frailyn Severino,https://www.spotrac.com/redirect/player/87732/,87732,SD,0,SS,Dominican Republic,,
2024,Edinson Hernandez,https://www.spotrac.com/redirect/player/87733/,87733,SD,0,P,Dominican Republic,,
2024,Jhojan Downer,https://www.spotrac.com/redirect/player/87717/,87717,SD,0,C,Panama,,
2024,Cristian Navarro,https://www.spotrac.com/redirect/player/87718/,87718,SD,0,P,Panama,,
2024,Edson Martinez,https://www.spotrac.com/redirect/player/87719/,87719,SD,0,OF,Nicaragua,,
2024,Jose Bericoto,https://www.spotrac.com/redirect/player/87720/,87720,SD,0,OF,Venezuela,,
2024,Javier Salomon,https://www.spotrac.com/redirect/player/87721/,87721,SD,0,P,Venezuela,,
2024,Isaac Ponce,https://www.spotrac.com/redirect/player/87723/,87723,SD,0,C,Venezuela,,
2024,Dayquer Alfonzo,https://www.spotrac.com/redirect/player/87724/,87724,SD,0,C,Venezuela,,
2024,Endy Rios,https://www.spotrac.com/redirect/player/87725/,87725,SD,0,SS,Venezuela,,
2024,Luis Maracara,https://www.spotrac.com/redirect/player/87726/,87726,SD,0,P,Venezuela,,
2024,Tom Guerrero,https://www.spotrac.com/redirect/player/87727/,87727,SD,0,SS,Dominican Republic,,
2024,Walfrent Guzman,https://www.spotrac.com/redirect/player/87728/,87728,SD,0,C,Dominican Republic,,
2024,Johendry Javier,https://www.spotrac.com/redirect/player/87729/,87729,SD,0,SS,Dominican Republic,,
2024,Andres Garza,https://www.spotrac.com/redirect/player/87736/,87736,SD,0,C,Mexico,,
2024,Manuel Davila,https://www.spotrac.com/redirect/player/87737/,87737,SD,0,P,Mexico,,
2024,Shurland Smith,https://www.spotrac.com/redirect/player/87722/,87722,SD,0,P,Venezuela,,
2024,Elvis Reyes,https://www.spotrac.com/redirect/player/87734/,87734,SD,0,P,Dominican Republic,,
2024,Yorvin Morla,https://www.spotrac.com/redirect/player/87735/,87735,SD,0,SS,Dominican Republic,,
2024,Isaac Moscote,https://www.spotrac.com/redirect/player/87738/,87738,CHC,0,SS,Colombia,821148,2006-11-24
2024,Jesus Rodriguez,https://www.spotrac.com/redirect/player/87739/,87739,CHC,0,OF,Venezuela,,
2024,Cesar Lugo,https://www.spotrac.com/redirect/player/87740/,87740,CHC,0,OF,Venezuela,,
2024,Riangelo Richardson,https://www.spotrac.com/redirect/player/87741/,87741,CIN,0,SS,Aruba,820953,2007-07-01
2024,Julian Barboza,https://www.spotrac.com/redirect/player/87742/,87742,COL,0,P,Colombia,821257,2006-10-16
2024,Manuel Garcia,https://www.spotrac.com/redirect/player/87743/,87743,COL,0,P,Colombia,,
2024,Reiver Camacho,https://www.spotrac.com/redirect/player/87744/,87744,COL,0,P,Venezuela,,
2024,Herlinton Herrera,https://www.spotrac.com/redirect/player/87745/,87745,COL,0,SS,Dominican Republic,,
2024,Dariel Garcia,https://www.spotrac.com/redirect/player/87746/,87746,COL,0,SS,Dominican Republic,,
2024,Guillermo Batista,https://www.spotrac.com/redirect/player/87747/,87747,DET,0,SS,Dominican Republic,821787,2006-11-23
2024,Franyerson Reyes,https://www.spotrac.com/redirect/player/87748/,87748,DET,0,P,Venezuela,,
2024,Omar Mejia,https://www.spotrac.com/redirect/player/87749/,87749,KC,0,SS,Dominican Republic,,
2024,Geremy Tovar,https://www.spotrac.com/redirect/player/87750/,87750,KC,0,P,Venezuela,,
2024,Marwin Rivera,https://www.spotrac.com/redirect/player/87751/,87751,KC,0,SS,Venezuela,,
2024,Diego Lara,https://www.spotrac.com/redirect/player/87752/,87752,KC,0,P,Venezuela,,
2024,Sthiven Benitez,https://www.spotrac.com/redirect/player/87753/,87753,KC,0,P,Dominican Republic,,
2024,Jose Cruz,https://www.spotrac.com/redirect/player/87754/,87754,KC,0,P,Dominican Republic,678804,2000-05-18
2024,Oliver Del Rosario,https://www.spotrac.com/redirect/player/87755/,87755,KC,0,P,Dominican Republic,,
2024,Jose Mejia,https://www.spotrac.com/redirect/player/87756/,87756,KC,0,P,Dominican Republic,808090,2005-09-29
2024,Nomar Jimenez,https://www.spotrac.com/redirect/player/87757/,87757,KC,0,P,Mexico,,
2024,Leonardo Rondon,https://www.spotrac.com/redirect/player/87758/,87758,MIN,0,P,Venezuela,699720,2004-03-10
2024,Aiberson Ventura,https://www.spotrac.com/redirect/player/87759/,87759,MIN,0,P,Venezuela,,
2024,Jesus Marquez,https://www.spotrac.com/redirect/player/87760/,87760,NYY,0,C,Venezuela,,
2024,Luis Ilarraza,https://www.spotrac.com/redirect/player/87761/,87761,NYY,0,P,Venezuela,,
2024,Diego Gonzalez,https://www.spotrac.com/redirect/player/87762/,87762,NYY,0,OF,Dominican Republic,,
2024,Diego Flores,https://www.spotrac.com/redirect/player/87763/,87763,NYY,0,C,Venezuela,,
2024,Junior Tavera,https://www.spotrac.com/redirect/player/87765/,87765,NYY,0,P,Dominican Republic,812563,2007-05-23
2024,Enixon Sanchez,https://www.spotrac.com/redirect/player/87766/,87766,NYY,0,P,Venezuela,,
2024,Juan Araujo,https://www.spotrac.com/redirect/player/87764/,87764,NYY,0,SS,Venezuela,,
2024,Brayan Cota,https://www.spotrac.com/redirect/player/87767/,87767,OAK,0,SS,Mexico,,
2024,Luis Plicet,https://www.spotrac.com/redirect/player/87768/,87768,OAK,0,P,Panama,,
2024,Samuel Estevez,https://www.spotrac.com/redirect/player/87770/,87770,PHI,0,OF,Dominican Republic,,
2024,Freiderman Aguilera,https://www.spotrac.com/redirect/player/87771/,87771,PHI,0,OF,Venezuela,,
2024,Geremi Delpino,https://www.spotrac.com/redirect/player/87772/,87772,PHI,0,P,Venezuela,,
2024,Francisco Loreto,https://www.spotrac.com/redirect/player/87773/,87773,PHI,0,C,Venezuela,,
2024,Cristian Aray,https://www.spotrac.com/redirect/player/87774/,87774,SEA,0,P,Venezuela,,
2024,Rafael De Jesus,https://www.spotrac.com/redirect/player/87775/,87775,TOR,0,P,Dominican Republic,,
2024,Ismauro Bueno,https://www.spotrac.com/redirect/player/87776/,87776,TOR,0,P,Dominican Republic,,
2024,Victor Espiritu,https://www.spotrac.com/redirect/player/87777/,87777,TOR,0,P,Dominican Republic,,
2024,Pedro Tucent,https://www.spotrac.com/redirect/player/87778/,87778,TOR,0,P,Dominican Republic,,
2024,Keiber Arias,https://www.spotrac.com/redirect/player/88143/,88143,TEX,0,P,Venezuela,,
2024,Gilberto Lopez,https://www.spotrac.com/redirect/player/88147/,88147,TEX,0,P,Dominican Republic,,
2024,Winder Linares,https://www.spotrac.com/redirect/player/88144/,88144,TEX,0,OF,Venezuela,,
2024,Jesus Lafalaise,https://www.spotrac.com/redirect/player/88145/,88145,TEX,0,P,Dominican Republic,,
2024,Jose Silvestre,https://www.spotrac.com/redirect/player/88146/,88146,TEX,0,P,Dominican Republic,,
2024,Ulife Caraballo,https://www.spotrac.com/redirect/player/88148/,88148,TEX,0,P,Dominican Republic,,
2024,Mathias Sato,https://www.spotrac.com/redirect/player/88225/,88225,SEA,0,P,Brazil,,
2024,Juan Jimenez,https://www.spotrac.com/redirect/player/88226/,88226,SEA,0,P,Panama,804873,2002-09-11
2024,Luis Aguilera,https://www.spotrac.com/redirect/player/88228/,88228,DET,0,SS,Venezuela,,
2024,Gregory Amarante,https://www.spotrac.com/redirect/player/88229/,88229,DET,0,P,Venezuela,,
2024,Jack Bushell,https://www.spotrac.com/redirect/player/88230/,88230,DET,0,P,Australia,816303,2005-09-30
2024,Jelker Gudino,https://www.spotrac.com/redirect/player/88231/,88231,DET,0,C,Venezuela,,
2024,Kendrick Hernandez,https://www.spotrac.com/redirect/player/88232/,88232,DET,0,INF,Dominican Republic,821796,2006-09-04
2024,Steven Madero,https://www.spotrac.com/redirect/player/88233/,88233,DET,0,C,Venezuela,,
2024,Angel Rodriguez,https://www.spotrac.com/redirect/player/88234/,88234,DET,0,C,Dominican Republic,,
2024,Gregori Arrieche,https://www.spotrac.com/redirect/player/88374/,88374,SEA,0,P,Venezuela,,
2024,Deybi Castro,https://www.spotrac.com/redirect/player/88375/,88375,SEA,0,P,Nicaragua,,
2024,Juan Cazares,https://www.spotrac.com/redirect/player/88376/,88376,SEA,0,P,Mexico,,
2024,Joshua Francis,https://www.spotrac.com/redirect/player/88377/,88377,SEA,0,OF,Venezuela,,
2024,Carlos Jaspe,https://www.spotrac.com/redirect/player/88378/,88378,SEA,0,P,Venezuela,,
2024,Erick Lanza,https://www.spotrac.com/redirect/player/88379/,88379,SEA,0,P,Venezuela,,
2024,Danery Meyer,https://www.spotrac.com/redirect/player/88380/,88380,SEA,0,P,Curacao,,
2024,Eduardo Ponce,https://www.spotrac.com/redirect/player/88381/,88381,SEA,0,C,Mexico,,
2024,Jheifer Ramirez,https://www.spotrac.com/redirect/player/88382/,88382,SEA,0,P,Venezuela,,
2024,Mathias Sato Dos Santos,https://www.spotrac.com/redirect/player/88383/,88383,SEA,0,P,Brazil,,
2024,Eduardo Uscanga,https://www.spotrac.com/redirect/player/88384/,88384,SEA,0,P,Mexico,,
2024,Rohan Culmer,https://www.spotrac.com/redirect/player/89136/,89136,WSH,0,INF,The Bahamas,,
2024,Carlos Olivo,https://www.spotrac.com/redirect/player/89137/,89137,TOR,0,P,Colombia,,
2024,Marcos Pol,https://www.spotrac.com/redirect/player/89139/,89139,PHI,0,P,Dominican Republic,,
2024,Santiago Prado,https://www.spotrac.com/redirect/player/89143/,89143,PHI,0,C,Venezuela,,
2024,Alvey Pena,https://www.spotrac.com/redirect/player/89144/,89144,COL,0,P,Dominican Republic,,
2024,Lewis Valerio,https://www.spotrac.com/redirect/player/89145/,89145,COL,0,P,Dominican Republic,,
2024,Brailyn Compres,https://www.spotrac.com/redirect/player/89146/,89146,COL,0,P,Dominican Republic,,
2024,Robinson Javier,https://www.spotrac.com/redirect/player/89147/,89147,BAL,0,P,Dominican Republic,,
2024,Meylin De Leon,https://www.spotrac.com/redirect/player/89154/,89154,PHI,0,3B,Dominican Republic,,
